key,tipo,id,produto,reg,ano,quantidade
15-44,DERIVADOS,44,Vinho Composto,ANALITICO,2015,0
15-45,DERIVADOS,45,Pisco,ANALITICO,2015,0
15-46,DERIVADOS,46,Vinho orgânico,ANALITICO,2015,0
15-47,DERIVADOS,47,Espumante orgânico,ANALITICO,2015,0
15-48,DERIVADOS,48,Destilado alcoólico simples de bagaceira ,ANALITICO,2015,0
15-49,DERIVADOS,49,Vinho acidificado ,ANALITICO,2015,0
15-50,DERIVADOS,50,Mosto parcialmente fermentado ,ANALITICO,2015,0
15-51,DERIVADOS,51,Outros derivados,ANALITICO,2015,0
1-1,VINHO DE MESA,1,VINHO DE MESA,SINTETICO,2016,86319015
1-2,VINHO DE MESA,2,Tinto,ANALITICO,2016,75279191
1-3,VINHO DE MESA,3,Branco,ANALITICO,2016,10727099
1-4,VINHO DE MESA,4,Rosado,ANALITICO,2016,312725
5-5,VINHO FINO DE MESA (VINÍFERA),5,VINHO FINO DE MESA (VINÍFERA),SINTETICO,2016,18070626
5-6,VINHO FINO DE MESA (VINÍFERA),6,Tinto,ANALITICO,2016,8774847
5-7,VINHO FINO DE MESA (VINÍFERA),7,Branco,ANALITICO,2016,8705066
5-8,VINHO FINO DE MESA (VINÍFERA),8,Rosado,ANALITICO,2016,590713
9-9,SUCO,9,SUCO,SINTETICO,2016,42210389
9-10,SUCO,10,Suco de uva integral,ANALITICO,2016,31117869
9-11,SUCO,11,Suco de uva concentrado,ANALITICO,2016,11092520
9-12,SUCO,12,Suco de uva adoçado,ANALITICO,2016,0
9-13,SUCO,13,Suco de uva orgânico,ANALITICO,2016,0
9-14,SUCO,14,Suco de uva reconstituído,ANALITICO,2016,0
15-15,DERIVADOS,15,DERIVADOS,SINTETICO,2016,53950314
15-16,DERIVADOS,16,Espumante,ANALITICO,2016,1500
15-17,DERIVADOS,17,Espumante moscatel,ANALITICO,2016,100000
15-18,DERIVADOS,18,Base espumante,ANALITICO,2016,0
15-19,DERIVADOS,19,Base espumante moscatel,ANALITICO,2016,1325700
15-20,DERIVADOS,20,Base Champenoise champanha,ANALITICO,2016,740395
15-21,DERIVADOS,21,Base Charmat champanha,ANALITICO,2016,250280
15-22,DERIVADOS,22,Bebida de uva,ANALITICO,2016,3474
15-23,DERIVADOS,23,Polpa de uva,ANALITICO,2016,1620430
15-24,DERIVADOS,24,Mosto simples,ANALITICO,2016,49770993
15-25,DERIVADOS,25,Mosto concentrado,ANALITICO,2016,0
15-26,DERIVADOS,26,Mosto de uva com bagaço,ANALITICO,2016,0
15-27,DERIVADOS,27,Mosto dessulfitado,ANALITICO,2016,0
15-28,DERIVADOS,28,Mistelas,ANALITICO,2016,0
15-29,DERIVADOS,29,Néctar de uva,ANALITICO,2016,0
15-30,DERIVADOS,30,Licorosos,ANALITICO,2016,0
15-31,DERIVADOS,31,Compostos,ANALITICO,2016,0
15-32,DERIVADOS,32,Jeropiga,ANALITICO,2016,0
15-33,DERIVADOS,33,Filtrado,ANALITICO,2016,0
15-34,DERIVADOS,34,Frisante,ANALITICO,2016,0
15-35,DERIVADOS,35,Vinho leve,ANALITICO,2016,0
15-36,DERIVADOS,36,Vinho licoroso,ANALITICO,2016,24200
15-37,DERIVADOS,37,Brandy,ANALITICO,2016,0
15-38,DERIVADOS,38,Destilado,ANALITICO,2016,0
15-39,DERIVADOS,39,Bagaceira,ANALITICO,2016,1000
15-40,DERIVADOS,40,Licor de bagaceira,ANALITICO,2016,0
15-41,DERIVADOS,41,Vinagre,ANALITICO,2016,5000
15-42,DERIVADOS,42,Borra líquida,ANALITICO,2016,24975
15-43,DERIVADOS,43,Borra seca,ANALITICO,2016,82367
15-44,DERIVADOS,44,Vinho Composto,ANALITICO,2016,0
15-45,DERIVADOS,45,Pisco,ANALITICO,2016,0
15-46,DERIVADOS,46,Vinho orgânico,ANALITICO,2016,0
15-47,DERIVADOS,47,Espumante orgânico,ANALITICO,2016,0
15-48,DERIVADOS,48,Destilado alcoólico simples de bagaceira ,ANALITICO,2016,0
15-49,DERIVADOS,49,Vinho acidificado ,ANALITICO,2016,0
15-50,DERIVADOS,50,Mosto parcialmente fermentado ,ANALITICO,2016,0
15-51,DERIVADOS,51,Outros derivados,ANALITICO,2016,0
1-1,VINHO DE MESA,1,VINHO DE MESA,SINTETICO,2017,255015187
1-2,VINHO DE MESA,2,Tinto,ANALITICO,2017,1365957
1-3,VINHO DE MESA,3,Branco,ANALITICO,2017,217527985
1-4,VINHO DE MESA,4,Rosado,ANALITICO,2017,36121245
5-5,VINHO FINO DE MESA (VINÍFERA),5,VINHO FINO DE MESA (VINÍFERA),SINTETICO,2017,44537870
5-6,VINHO FINO DE MESA (VINÍFERA),6,Tinto,ANALITICO,2017,21442212
5-7,VINHO FINO DE MESA (VINÍFERA),7,Branco,ANALITICO,2017,21928400
5-8,VINHO FINO DE MESA (VINÍFERA),8,Rosado,ANALITICO,2017,1167258
9-9,SUCO,9,SUCO,SINTETICO,2017,77161971
9-10,SUCO,10,Suco de uva integral,ANALITICO,2017,46865626
9-11,SUCO,11,Suco de uva concentrado,ANALITICO,2017,30059271
9-12,SUCO,12,Suco de uva adoçado,ANALITICO,2017,177774
9-13,SUCO,13,Suco de uva orgânico,ANALITICO,2017,0
9-14,SUCO,14,Suco de uva reconstituído,ANALITICO,2017,59300
15-15,DERIVADOS,15,DERIVADOS,SINTETICO,2017,109116761
15-16,DERIVADOS,16,Espumante,ANALITICO,2017,11280
15-17,DERIVADOS,17,Espumante moscatel,ANALITICO,2017,152375
15-18,DERIVADOS,18,Base espumante,ANALITICO,2017,0
15-19,DERIVADOS,19,Base espumante moscatel,ANALITICO,2017,1965629
15-20,DERIVADOS,20,Base Champenoise champanha,ANALITICO,2017,1552403
15-21,DERIVADOS,21,Base Charmat champanha,ANALITICO,2017,893364
15-22,DERIVADOS,22,Bebida de uva,ANALITICO,2017,0
15-23,DERIVADOS,23,Polpa de uva,ANALITICO,2017,2507125
15-24,DERIVADOS,24,Mosto simples,ANALITICO,2017,101010116
15-25,DERIVADOS,25,Mosto concentrado,ANALITICO,2017,0
15-26,DERIVADOS,26,Mosto de uva com bagaço,ANALITICO,2017,772110
15-27,DERIVADOS,27,Mosto dessulfitado,ANALITICO,2017,0
15-28,DERIVADOS,28,Mistelas,ANALITICO,2017,1500
15-29,DERIVADOS,29,Néctar de uva,ANALITICO,2017,3000
15-30,DERIVADOS,30,Licorosos,ANALITICO,2017,110820
15-31,DERIVADOS,31,Compostos,ANALITICO,2017,0
15-32,DERIVADOS,32,Jeropiga,ANALITICO,2017,0
15-33,DERIVADOS,33,Filtrado,ANALITICO,2017,0
15-34,DERIVADOS,34,Frisante,ANALITICO,2017,0
15-35,DERIVADOS,35,Vinho leve,ANALITICO,2017,0
15-36,DERIVADOS,36,Vinho licoroso,ANALITICO,2017,110820
15-37,DERIVADOS,37,Brandy,ANALITICO,2017,0
15-38,DERIVADOS,38,Destilado,ANALITICO,2017,0
15-39,DERIVADOS,39,Bagaceira,ANALITICO,2017,900
15-40,DERIVADOS,40,Licor de bagaceira,ANALITICO,2017,0
15-41,DERIVADOS,41,Vinagre,ANALITICO,2017,25319
15-42,DERIVADOS,42,Borra líquida,ANALITICO,2017,0
15-43,DERIVADOS,43,Borra seca,ANALITICO,2017,0
15-44,DERIVADOS,44,Vinho Composto,ANALITICO,2017,0
15-45,DERIVADOS,45,Pisco,ANALITICO,2017,0
15-46,DERIVADOS,46,Vinho orgânico,ANALITICO,2017,0
15-47,DERIVADOS,47,Espumante orgânico,ANALITICO,2017,0
15-48,DERIVADOS,48,Destilado alcoólico simples de bagaceira ,ANALITICO,2017,0
15-49,DERIVADOS,49,Vinho acidificado ,ANALITICO,2017,0
15-50,DERIVADOS,50,Mosto parcialmente fermentado ,ANALITICO,2017,0
15-51,DERIVADOS,51,Outros derivados,ANALITICO,2017,0
1-1,VINHO DE MESA,1,VINHO DE MESA,SINTETICO,2018,218375636
1-2,VINHO DE MESA,2,Tinto,ANALITICO,2018,188270142
1-3,VINHO DE MESA,3,Branco,ANALITICO,2018,29229970
1-4,VINHO DE MESA,4,Rosado,ANALITICO,2018,875524
5-5,VINHO FINO DE MESA (VINÍFERA),5,VINHO FINO DE MESA (VINÍFERA),SINTETICO,2018,38707220
5-6,VINHO FINO DE MESA (VINÍFERA),6,Tinto,ANALITICO,2018,19118254
5-7,VINHO FINO DE MESA (VINÍFERA),7,Branco,ANALITICO,2018,18297257
5-8,VINHO FINO DE MESA (VINÍFERA),8,Rosado,ANALITICO,2018,1291709
9-9,SUCO,9,SUCO,SINTETICO,2018,65467906
9-10,SUCO,10,Suco de uva integral,ANALITICO,2018,34367996
9-11,SUCO,11,Suco de uva concentrado,ANALITICO,2018,31099910
9-12,SUCO,12,Suco de uva adoçado,ANALITICO,2018,0
9-13,SUCO,13,Suco de uva orgânico,ANALITICO,2018,0
9-14,SUCO,14,Suco de uva reconstituído,ANALITICO,2018,0
15-15,DERIVADOS,15,DERIVADOS,SINTETICO,2018,95202101
15-16,DERIVADOS,16,Espumante,ANALITICO,2018,68500
15-17,DERIVADOS,17,Espumante moscatel,ANALITICO,2018,326200
15-18,DERIVADOS,18,Base espumante,ANALITICO,2018,0
15-19,DERIVADOS,19,Base espumante moscatel,ANALITICO,2018,1320650
15-20,DERIVADOS,20,Base Champenoise champanha,ANALITICO,2018,228518
15-21,DERIVADOS,21,Base Charmat champanha,ANALITICO,2018,1746540
15-22,DERIVADOS,22,Bebida de uva,ANALITICO,2018,0
15-23,DERIVADOS,23,Polpa de uva,ANALITICO,2018,2112683
15-24,DERIVADOS,24,Mosto simples,ANALITICO,2018,88910980
15-25,DERIVADOS,25,Mosto concentrado,ANALITICO,2018,0
15-26,DERIVADOS,26,Mosto de uva com bagaço,ANALITICO,2018,0
15-27,DERIVADOS,27,Mosto dessulfitado,ANALITICO,2018,0
15-28,DERIVADOS,28,Mistelas,ANALITICO,2018,2000
15-29,DERIVADOS,29,Néctar de uva,ANALITICO,2018,0
15-30,DERIVADOS,30,Licorosos,ANALITICO,2018,0
15-31,DERIVADOS,31,Compostos,ANALITICO,2018,0
15-32,DERIVADOS,32,Jeropiga,ANALITICO,2018,0
15-33,DERIVADOS,33,Filtrado,ANALITICO,2018,0
15-34,DERIVADOS,34,Frisante,ANALITICO,2018,0
15-35,DERIVADOS,35,Vinho leve,ANALITICO,2018,8000
15-36,DERIVADOS,36,Vinho licoroso,ANALITICO,2018,124303
15-37,DERIVADOS,37,Brandy,ANALITICO,2018,0
15-38,DERIVADOS,38,Destilado,ANALITICO,2018,680
15-39,DERIVADOS,39,Bagaceira,ANALITICO,2018,2100
15-40,DERIVADOS,40,Licor de bagaceira,ANALITICO,2018,0
15-41,DERIVADOS,41,Vinagre,ANALITICO,2018,25367
15-42,DERIVADOS,42,Borra líquida,ANALITICO,2018,255100
15-43,DERIVADOS,43,Borra seca,ANALITICO,2018,70480
15-44,DERIVADOS,44,Vinho Composto,ANALITICO,2018,0
15-45,DERIVADOS,45,Pisco,ANALITICO,2018,0
15-46,DERIVADOS,46,Vinho orgânico,ANALITICO,2018,0
15-47,DERIVADOS,47,Espumante orgânico,ANALITICO,2018,0
15-48,DERIVADOS,48,Destilado alcoólico simples de bagaceira ,ANALITICO,2018,0
15-49,DERIVADOS,49,Vinho acidificado ,ANALITICO,2018,0
15-50,DERIVADOS,50,Mosto parcialmente fermentado ,ANALITICO,2018,0
15-51,DERIVADOS,51,Outros derivados,ANALITICO,2018,0
1-1,VINHO DE MESA,1,VINHO DE MESA,SINTETICO,2019,144629737
1-2,VINHO DE MESA,2,Tinto,ANALITICO,2019,121045115
1-3,VINHO DE MESA,3,Branco,ANALITICO,2019,22032828
1-4,VINHO DE MESA,4,Rosado,ANALITICO,2019,1551794
5-5,VINHO FINO DE MESA (VINÍFERA),5,VINHO FINO DE MESA (VINÍFERA),SINTETICO,2019,37615422
5-6,VINHO FINO DE MESA (VINÍFERA),6,Tinto,ANALITICO,2019,17389377
5-7,VINHO FINO DE MESA (VINÍFERA),7,Branco,ANALITICO,2019,18193055
5-8,VINHO FINO DE MESA (VINÍFERA),8,Rosado,ANALITICO,2019,2032990
9-9,SUCO,9,SUCO,SINTETICO,2019,77805352
9-10,SUCO,10,Suco de uva integral,ANALITICO,2019,50239767
9-11,SUCO,11,Suco de uva concentrado,ANALITICO,2019,26861009
9-12,SUCO,12,Suco de uva adoçado,ANALITICO,2019,120320
9-13,SUCO,13,Suco de uva orgânico,ANALITICO,2019,0
9-14,SUCO,14,Suco de uva reconstituído,ANALITICO,2019,584256
15-15,DERIVADOS,15,DERIVADOS,SINTETICO,2019,142888747
15-16,DERIVADOS,16,Espumante,ANALITICO,2019,52176
15-17,DERIVADOS,17,Espumante moscatel,ANALITICO,2019,515800
15-18,DERIVADOS,18,Base espumante,ANALITICO,2019,0
15-19,DERIVADOS,19,Base espumante moscatel,ANALITICO,2019,1962443
15-20,DERIVADOS,20,Base Champenoise champanha,ANALITICO,2019,274903
15-21,DERIVADOS,21,Base Charmat champanha,ANALITICO,2019,1188095
15-22,DERIVADOS,22,Bebida de uva,ANALITICO,2019,0
15-23,DERIVADOS,23,Polpa de uva,ANALITICO,2019,1480269
15-24,DERIVADOS,24,Mosto simples,ANALITICO,2019,135614344
15-25,DERIVADOS,25,Mosto concentrado,ANALITICO,2019,0
15-26,DERIVADOS,26,Mosto de uva com bagaço,ANALITICO,2019,645816
15-27,DERIVADOS,27,Mosto dessulfitado,ANALITICO,2019,1000
15-28,DERIVADOS,28,Mistelas,ANALITICO,2019,3000
15-29,DERIVADOS,29,Néctar de uva,ANALITICO,2019,32519
15-30,DERIVADOS,30,Licorosos,ANALITICO,2019,0
15-31,DERIVADOS,31,Compostos,ANALITICO,2019,0
15-32,DERIVADOS,32,Jeropiga,ANALITICO,2019,0
15-33,DERIVADOS,33,Filtrado,ANALITICO,2019,0
15-34,DERIVADOS,34,Frisante,ANALITICO,2019,0
15-35,DERIVADOS,35,Vinho leve,ANALITICO,2019,0
15-36,DERIVADOS,36,Vinho licoroso,ANALITICO,2019,99485
15-37,DERIVADOS,37,Brandy,ANALITICO,2019,0
15-38,DERIVADOS,38,Destilado,ANALITICO,2019,0
15-39,DERIVADOS,39,Bagaceira,ANALITICO,2019,10495
15-40,DERIVADOS,40,Licor de bagaceira,ANALITICO,2019,1507
15-41,DERIVADOS,41,Vinagre,ANALITICO,2019,76096
15-42,DERIVADOS,42,Borra líquida,ANALITICO,2019,901431
15-43,DERIVADOS,43,Borra seca,ANALITICO,2019,25996
15-44,DERIVADOS,44,Vinho Composto,ANALITICO,2019,0
15-45,DERIVADOS,45,Pisco,ANALITICO,2019,3372
15-46,DERIVADOS,46,Vinho orgânico,ANALITICO,2019,0
15-47,DERIVADOS,47,Espumante orgânico,ANALITICO,2019,0
15-48,DERIVADOS,48,Destilado alcoólico simples de bagaceira ,ANALITICO,2019,0
15-49,DERIVADOS,49,Vinho acidificado ,ANALITICO,2019,0
15-50,DERIVADOS,50,Mosto parcialmente fermentado ,ANALITICO,2019,0
15-51,DERIVADOS,51,Outros derivados,ANALITICO,2019,0
1-1,VINHO DE MESA,1,VINHO DE MESA,SINTETICO,2020,124200414
1-2,VINHO DE MESA,2,Tinto,ANALITICO,2020,103916391
1-3,VINHO DE MESA,3,Branco,ANALITICO,2020,19568734
1-4,VINHO DE MESA,4,Rosado,ANALITICO,2020,715289
5-5,VINHO FINO DE MESA (VINÍFERA),5,VINHO FINO DE MESA (VINÍFERA),SINTETICO,2020,32516686
5-6,VINHO FINO DE MESA (VINÍFERA),6,Tinto,ANALITICO,2020,15451883
5-7,VINHO FINO DE MESA (VINÍFERA),7,Branco,ANALITICO,2020,15487915
5-8,VINHO FINO DE MESA (VINÍFERA),8,Rosado,ANALITICO,2020,1576888
9-9,SUCO,9,SUCO,SINTETICO,2020,69261287
9-10,SUCO,10,Suco de uva integral,ANALITICO,2020,40718523
9-11,SUCO,11,Suco de uva concentrado,ANALITICO,2020,27963865
9-12,SUCO,12,Suco de uva adoçado,ANALITICO,2020,107289
9-13,SUCO,13,Suco de uva orgânico,ANALITICO,2020,471610
9-14,SUCO,14,Suco de uva reconstituído,ANALITICO,2020,0
15-15,DERIVADOS,15,DERIVADOS,SINTETICO,2020,92533804
15-16,DERIVADOS,16,Espumante,ANALITICO,2020,32399
15-17,DERIVADOS,17,Espumante moscatel,ANALITICO,2020,689139
15-18,DERIVADOS,18,Base espumante,ANALITICO,2020,0
15-19,DERIVADOS,19,Base espumante moscatel,ANALITICO,2020,3006705
15-20,DERIVADOS,20,Base Champenoise champanha,ANALITICO,2020,200777
15-21,DERIVADOS,21,Base Charmat champanha,ANALITICO,2020,2487939
15-22,DERIVADOS,22,Bebida de uva,ANALITICO,2020,0
15-23,DERIVADOS,23,Polpa de uva,ANALITICO,2020,1803472
15-24,DERIVADOS,24,Mosto simples,ANALITICO,2020,80355474
15-25,DERIVADOS,25,Mosto concentrado,ANALITICO,2020,0
15-26,DERIVADOS,26,Mosto de uva com bagaço,ANALITICO,2020,3078256
15-27,DERIVADOS,27,Mosto dessulfitado,ANALITICO,2020,5000
15-28,DERIVADOS,28,Mistelas,ANALITICO,2020,0
15-29,DERIVADOS,29,Néctar de uva,ANALITICO,2020,46000
15-30,DERIVADOS,30,Licorosos,ANALITICO,2020,0
15-31,DERIVADOS,31,Compostos,ANALITICO,2020,0
15-32,DERIVADOS,32,Jeropiga,ANALITICO,2020,2000
15-33,DERIVADOS,33,Filtrado,ANALITICO,2020,0
15-34,DERIVADOS,34,Frisante,ANALITICO,2020,0
15-35,DERIVADOS,35,Vinho leve,ANALITICO,2020,0
15-36,DERIVADOS,36,Vinho licoroso,ANALITICO,2020,48678
15-37,DERIVADOS,37,Brandy,ANALITICO,2020,0
15-38,DERIVADOS,38,Destilado,ANALITICO,2020,0
15-39,DERIVADOS,39,Bagaceira,ANALITICO,2020,0
15-40,DERIVADOS,40,Licor de bagaceira,ANALITICO,2020,5800
15-41,DERIVADOS,41,Vinagre,ANALITICO,2020,10000
15-42,DERIVADOS,42,Borra líquida,ANALITICO,2020,509378
15-43,DERIVADOS,43,Borra seca,ANALITICO,2020,167587
15-44,DERIVADOS,44,Vinho Composto,ANALITICO,2020,0
15-45,DERIVADOS,45,Pisco,ANALITICO,2020,1000
15-46,DERIVADOS,46,Vinho orgânico,ANALITICO,2020,18700
15-47,DERIVADOS,47,Espumante orgânico,ANALITICO,2020,0
15-48,DERIVADOS,48,Destilado alcoólico simples de bagaceira ,ANALITICO,2020,500
15-49,DERIVADOS,49,Vinho acidificado ,ANALITICO,2020,65000
15-50,DERIVADOS,50,Mosto parcialmente fermentado ,ANALITICO,2020,0
15-51,DERIVADOS,51,Outros derivados,ANALITICO,2020,0
1-1,VINHO DE MESA,1,VINHO DE MESA,SINTETICO,2021,173899995
1-2,VINHO DE MESA,2,Tinto,ANALITICO,2021,146075996
1-3,VINHO DE MESA,3,Branco,ANALITICO,2021,26432799
1-4,VINHO DE MESA,4,Rosado,ANALITICO,2021,1391200
5-5,VINHO FINO DE MESA (VINÍFERA),5,VINHO FINO DE MESA (VINÍFERA),SINTETICO,2021,43474998
5-6,VINHO FINO DE MESA (VINÍFERA),6,Tinto,ANALITICO,2021,20433249
5-7,VINHO FINO DE MESA (VINÍFERA),7,Branco,ANALITICO,2021,20867999
5-8,VINHO FINO DE MESA (VINÍFERA),8,Rosado,ANALITICO,2021,2173750
9-9,SUCO,9,SUCO,SINTETICO,2021,100932264
9-10,SUCO,10,Suco de uva integral,ANALITICO,2021,68038479
9-11,SUCO,11,Suco de uva concentrado,ANALITICO,2021,32131218
9-12,SUCO,12,Suco de uva adoçado,ANALITICO,2021,40450
9-13,SUCO,13,Suco de uva orgânico,ANALITICO,2021,722117
9-14,SUCO,14,Suco de uva reconstituído,ANALITICO,2021,0
15-15,DERIVADOS,15,DERIVADOS,SINTETICO,2021,169031493
15-16,DERIVADOS,16,Espumante,ANALITICO,2021,70091
15-17,DERIVADOS,17,Espumante moscatel,ANALITICO,2021,11950
15-18,DERIVADOS,18,Base espumante,ANALITICO,2021,5475049
15-19,DERIVADOS,19,Base espumante moscatel,ANALITICO,2021,5549471
15-20,DERIVADOS,20,Base Champenoise champanha,ANALITICO,2021,0
15-21,DERIVADOS,21,Base Charmat champanha,ANALITICO,2021,0
15-22,DERIVADOS,22,Bebida de uva,ANALITICO,2021,2000
15-23,DERIVADOS,23,Polpa de uva,ANALITICO,2021,1180578
15-24,DERIVADOS,24,Mosto simples,ANALITICO,2021,153579926
15-25,DERIVADOS,25,Mosto concentrado,ANALITICO,2021,0
15-26,DERIVADOS,26,Mosto de uva com bagaço,ANALITICO,2021,618764
15-27,DERIVADOS,27,Mosto dessulfitado,ANALITICO,2021,1532000
15-28,DERIVADOS,28,Mistelas,ANALITICO,2021,2500
15-29,DERIVADOS,29,Néctar de uva,ANALITICO,2021,18187
15-30,DERIVADOS,30,Licorosos,ANALITICO,2021,0
15-31,DERIVADOS,31,Compostos,ANALITICO,2021,0
15-32,DERIVADOS,32,Jeropiga,ANALITICO,2021,3540
15-33,DERIVADOS,33,Filtrado,ANALITICO,2021,0
15-34,DERIVADOS,34,Frisante,ANALITICO,2021,1390
15-35,DERIVADOS,35,Vinho leve,ANALITICO,2021,0
15-36,DERIVADOS,36,Vinho licoroso,ANALITICO,2021,30000
15-37,DERIVADOS,37,Brandy,ANALITICO,2021,120
15-38,DERIVADOS,38,Destilado,ANALITICO,2021,0
15-39,DERIVADOS,39,Bagaceira,ANALITICO,2021,12060
15-40,DERIVADOS,40,Licor de bagaceira,ANALITICO,2021,0
15-41,DERIVADOS,41,Vinagre,ANALITICO,2021,7500
15-42,DERIVADOS,42,Borra líquida,ANALITICO,2021,116450
15-43,DERIVADOS,43,Borra seca,ANALITICO,2021,16789
15-44,DERIVADOS,44,Vinho Composto,ANALITICO,2021,160000
15-45,DERIVADOS,45,Pisco,ANALITICO,2021,0
15-46,DERIVADOS,46,Vinho orgânico,ANALITICO,2021,93884
15-47,DERIVADOS,47,Espumante orgânico,ANALITICO,2021,2412
15-48,DERIVADOS,48,Destilado alcoólico simples de bagaceira ,ANALITICO,2021,3000
15-49,DERIVADOS,49,Vinho acidificado ,ANALITICO,2021,0
15-50,DERIVADOS,50,Mosto parcialmente fermentado ,ANALITICO,2021,543510
15-51,DERIVADOS,51,Outros derivados,ANALITICO,2021,322
1-1,VINHO DE MESA,1,VINHO DE MESA,SINTETICO,2022,195031611
1-2,VINHO DE MESA,2,Tinto,ANALITICO,2022,162844214
1-3,VINHO DE MESA,3,Branco,ANALITICO,2022,30198430
1-4,VINHO DE MESA,4,Rosado,ANALITICO,2022,1988968
5-5,VINHO FINO DE MESA (VINÍFERA),5,VINHO FINO DE MESA (VINÍFERA),SINTETICO,2022,47511796
5-6,VINHO FINO DE MESA (VINÍFERA),6,Tinto,ANALITICO,2022,24417918
5-7,VINHO FINO DE MESA (VINÍFERA),7,Branco,ANALITICO,2022,20896613
5-8,VINHO FINO DE MESA (VINÍFERA),8,Rosado,ANALITICO,2022,2197265
9-9,SUCO,9,SUCO,SINTETICO,2022,65809079
9-10,SUCO,10,Suco de uva integral,ANALITICO,2022,35248305
9-11,SUCO,11,Suco de uva concentrado,ANALITICO,2022,29892550
9-12,SUCO,12,Suco de uva adoçado,ANALITICO,2022,79130
9-13,SUCO,13,Suco de uva orgânico,ANALITICO,2022,589094
9-14,SUCO,14,Suco de uva reconstituído,ANALITICO,2022,0
15-15,DERIVADOS,15,DERIVADOS,SINTETICO,2022,138501226
15-16,DERIVADOS,16,Espumante,ANALITICO,2022,70759
15-17,DERIVADOS,17,Espumante moscatel,ANALITICO,2022,27200
15-18,DERIVADOS,18,Base espumante,ANALITICO,2022,0
15-19,DERIVADOS,19,Base espumante moscatel,ANALITICO,2022,6308043
15-20,DERIVADOS,20,Base Champenoise champanha,ANALITICO,2022,1146717
15-21,DERIVADOS,21,Base Charmat champanha,ANALITICO,2022,4078766
15-22,DERIVADOS,22,Bebida de uva,ANALITICO,2022,0
15-23,DERIVADOS,23,Polpa de uva,ANALITICO,2022,387886
15-24,DERIVADOS,24,Mosto simples,ANALITICO,2022,126048241
15-25,DERIVADOS,25,Mosto concentrado,ANALITICO,2022,0
15-26,DERIVADOS,26,Mosto de uva com bagaço,ANALITICO,2022,0
15-27,DERIVADOS,27,Mosto dessulfitado,ANALITICO,2022,0
15-28,DERIVADOS,28,Mistelas,ANALITICO,2022,0
15-29,DERIVADOS,29,Néctar de uva,ANALITICO,2022,0
15-30,DERIVADOS,30,Licorosos,ANALITICO,2022,0
15-31,DERIVADOS,31,Compostos,ANALITICO,2022,0
15-32,DERIVADOS,32,Jeropiga,ANALITICO,2022,5000
15-33,DERIVADOS,33,Filtrado,ANALITICO,2022,0
15-34,DERIVADOS,34,Frisante,ANALITICO,2022,0
15-35,DERIVADOS,35,Vinho leve,ANALITICO,2022,0
15-36,DERIVADOS,36,Vinho licoroso,ANALITICO,2022,67000
15-37,DERIVADOS,37,Brandy,ANALITICO,2022,0
15-38,DERIVADOS,38,Destilado,ANALITICO,2022,0
15-39,DERIVADOS,39,Bagaceira,ANALITICO,2022,4998
15-40,DERIVADOS,40,Licor de bagaceira,ANALITICO,2022,0
15-41,DERIVADOS,41,Vinagre,ANALITICO,2022,16200
15-42,DERIVADOS,42,Borra líquida,ANALITICO,2022,0
15-43,DERIVADOS,43,Borra seca,ANALITICO,2022,0
15-44,DERIVADOS,44,Vinho Composto,ANALITICO,2022,0
15-45,DERIVADOS,45,Pisco,ANALITICO,2022,0
15-46,DERIVADOS,46,Vinho orgânico,ANALITICO,2022,88890
15-47,DERIVADOS,47,Espumante orgânico,ANALITICO,2022,0
15-48,DERIVADOS,48,Destilado alcoólico simples de bagaceira ,ANALITICO,2022,4300
15-49,DERIVADOS,49,Vinho acidificado ,ANALITICO,2022,0
15-50,DERIVADOS,50,Mosto parcialmente fermentado ,ANALITICO,2022,0
15-51,DERIVADOS,51,Outros derivados,ANALITICO,2022,247228
