id,key,tipo,reg,control,cultivar,ano,quantidade
19,19-19,SUCO DE UVAS,SINTETICO,SUCO DE UVAS,SUCO DE UVAS,1986,5767993
20,19-20,SUCO DE UVAS,ANALITICO,su_Suco_Natural,Suco Natural Integral,1986,0
21,19-21,SUCO DE UVAS,ANALITICO,su_Suco_Reprocessado,Suco Reprocessado/reconstituido,1986,0
22,19-22,SUCO DE UVAS,ANALITICO,su_Suco_Orgânico,Suco Orgânico,1986,0
23,19-23,SUCO DE UVAS,ANALITICO,su_Outros_sucos,Outros sucos de uvas,1986,0
24,24-24,SUCO DE UVAS CONCENTRADO,SINTETICO,SUCO DE UVAS CONCENTRADO,SUCO DE UVAS CONCENTRADO,1986,7553410
25,25-25,OUTROS PRODUTOS COMERCIALIZADOS,SINTETICO,OUTROS PRODUTOS COMERCIALIZADOS,OUTROS PRODUTOS COMERCIALIZADOS,1986,19777809
26,25-26,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Outros vinhos (sem informdetalhada,Outros vinhos (sem informação detalhada),1986,0
27,25-27,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Agrin,"Agrin (fermentado, acetico misto)",1986,0
28,25-28,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Aguardente,Aguardente de vinho 50°gl,1986,0
29,25-29,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Alcool_vinico,Alcool vinico,1986,0
30,25-30,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Bagaceira,Bagaceira (graspa),1986,353074
31,25-31,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Base_champenoise,Base champenoise champanha,1986,0
32,25-32,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Base_charmat,Base charmat champanha,1986,0
33,25-33,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Base_espumante,Base espumante moscatel,1986,0
34,25-34,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Bebida,Bebida de uva,1986,0
35,25-35,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Borra_liqwuida,Borra líquida,1986,0
36,25-36,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Borra_seca,Borra seca,1986,0
37,25-37,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Brandy,Brandy (conhaque),1986,2308675
38,25-38,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Cooler,Cooler,1986,0
39,25-39,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Coquetel,Coquetel com vinho,1986,0
40,25-40,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Destilado,Destilado de vinho,1986,5142969
41,25-41,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Filtrado_doce,Filtrado doce,1986,5065559
42,25-42,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Jeropiga,Jeropiga,1986,86296
43,25-43,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Mistelas,Mistelas,1986,320098
44,25-44,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Mosto_concentrado,Mosto concentrado,1986,0
45,25-45,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Mosto_uva,Mosto de uva,1986,0
46,25-46,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Mosto_sulfitado,Mosto sulfitado,1986,218400
47,25-47,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Nectar,Nectar de uva,1986,0
48,25-48,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Outros_produtos,Outros produtos,1986,0
49,25-49,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Polpa,Polpa de uva,1986,0
50,25-50,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Preparado_líquido,Preparado líquido para refresco,1986,0
51,25-51,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Refrigerante,Refrigerante +50% suco,1986,0
52,25-52,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Sangria,Sangria,1986,0
53,25-53,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Vinagre_balsamico,Vinagre balsamico,1986,0
54,25-54,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Vinagre_duplo,Vinagre duplo,1986,0
55,25-55,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Vinagre_simples,Vinagre simples,1986,2503550
56,25-56,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Vinho_acetificado,Vinho acetificado,1986,0
57,25-57,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Vinho_base,Vinho base para espumantes,1986,0
58,25-58,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Vinho_composto,Vinho composto,1986,2008030
59,25-59,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Vinho_licoroso,Vinho licoroso,1986,1771158
60,25-60,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Vinho_leve,Vinho leve,1986,0
61,25-61,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Vinho_gaseificado,Vinho gaseificado,1986,0
1,1-1,VINHO DE MESA,SINTETICO,VINHO DE MESA,VINHO DE MESA,1987,131065191
2,1-2,VINHO DE MESA,ANALITICO,vm_Tinto,Tinto,1987,96590206
3,1-3,VINHO DE MESA,ANALITICO,vm_Rosado,Rosado,1987,21376304
4,1-4,VINHO DE MESA,ANALITICO,vm_Branco,Branco,1987,13098681
5,5-5,VINHO  FINO DE MESA,SINTETICO,VINHO  FINO DE MESA,VINHO  FINO DE MESA,1987,34335860
6,5-6,VINHO  FINO DE MESA,ANALITICO,vm_Tinto,Tinto,1987,10144561
7,5-7,VINHO  FINO DE MESA,ANALITICO,vm_Rosado,Rosado,1987,2328264
8,5-8,VINHO  FINO DE MESA,ANALITICO,vm_Branco,Branco,1987,21863035
9,9-9,VINHO FRIZANTE,SINTETICO,VINHO FRIZANTE,VINHO FRIZANTE,1987,0
10,10-10,VINHO ORGÂNICO,SINTETICO,VINHO ORGÂNICO,VINHO ORGÂNICO,1987,0
11,11-11,VINHO ESPECIAL,SINTETICO,VINHO ESPECIAL,VINHO ESPECIAL,1987,2969853
12,11-12,VINHO ESPECIAL,ANALITICO,ve_Tinto,Tinto,1987,372184
13,11-13,VINHO ESPECIAL,ANALITICO,ve_Rosado,Rosado,1987,1122648
14,11-14,VINHO ESPECIAL,ANALITICO,ve_Branco,Branco,1987,1475021
15,15-15,ESPUMANTES ,SINTETICO,ESPUMANTES ,ESPUMANTES,1987,3006097
16,15-16,ESPUMANTES ,ANALITICO,es_Espumante_Moscatel,Espumante  Moscatel,1987,0
17,15-17,ESPUMANTES ,ANALITICO,es_Espumante,Espumante,1987,0
18,15-18,ESPUMANTES ,ANALITICO,es_Espumante Orgânico,Espumante Orgânico,1987,0
19,19-19,SUCO DE UVAS,SINTETICO,SUCO DE UVAS,SUCO DE UVAS,1987,4932369
20,19-20,SUCO DE UVAS,ANALITICO,su_Suco_Natural,Suco Natural Integral,1987,0
21,19-21,SUCO DE UVAS,ANALITICO,su_Suco_Reprocessado,Suco Reprocessado/reconstituido,1987,0
22,19-22,SUCO DE UVAS,ANALITICO,su_Suco_Orgânico,Suco Orgânico,1987,0
23,19-23,SUCO DE UVAS,ANALITICO,su_Outros_sucos,Outros sucos de uvas,1987,0
24,24-24,SUCO DE UVAS CONCENTRADO,SINTETICO,SUCO DE UVAS CONCENTRADO,SUCO DE UVAS CONCENTRADO,1987,5969562
25,25-25,OUTROS PRODUTOS COMERCIALIZADOS,SINTETICO,OUTROS PRODUTOS COMERCIALIZADOS,OUTROS PRODUTOS COMERCIALIZADOS,1987,25522173
26,25-26,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Outros vinhos (sem informdetalhada,Outros vinhos (sem informação detalhada),1987,0
27,25-27,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Agrin,"Agrin (fermentado, acetico misto)",1987,0
28,25-28,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Aguardente,Aguardente de vinho 50°gl,1987,0
29,25-29,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Alcool_vinico,Alcool vinico,1987,0
30,25-30,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Bagaceira,Bagaceira (graspa),1987,236724
31,25-31,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Base_champenoise,Base champenoise champanha,1987,0
32,25-32,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Base_charmat,Base charmat champanha,1987,0
33,25-33,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Base_espumante,Base espumante moscatel,1987,0
34,25-34,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Bebida,Bebida de uva,1987,0
35,25-35,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Borra_liqwuida,Borra líquida,1987,0
36,25-36,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Borra_seca,Borra seca,1987,0
37,25-37,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Brandy,Brandy (conhaque),1987,1553986
38,25-38,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Cooler,Cooler,1987,9062619
39,25-39,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Coquetel,Coquetel com vinho,1987,0
40,25-40,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Destilado,Destilado de vinho,1987,2601744
41,25-41,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Filtrado_doce,Filtrado doce,1987,6529116
42,25-42,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Jeropiga,Jeropiga,1987,19124
43,25-43,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Mistelas,Mistelas,1987,188048
44,25-44,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Mosto_concentrado,Mosto concentrado,1987,0
45,25-45,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Mosto_uva,Mosto de uva,1987,0
46,25-46,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Mosto_sulfitado,Mosto sulfitado,1987,0
47,25-47,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Nectar,Nectar de uva,1987,0
48,25-48,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Outros_produtos,Outros produtos,1987,0
49,25-49,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Polpa,Polpa de uva,1987,0
50,25-50,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Preparado_líquido,Preparado líquido para refresco,1987,0
51,25-51,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Refrigerante,Refrigerante +50% suco,1987,0
52,25-52,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Sangria,Sangria,1987,0
53,25-53,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Vinagre_balsamico,Vinagre balsamico,1987,0
54,25-54,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Vinagre_duplo,Vinagre duplo,1987,0
55,25-55,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Vinagre_simples,Vinagre simples,1987,2156496
56,25-56,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Vinho_acetificado,Vinho acetificado,1987,0
57,25-57,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Vinho_base,Vinho base para espumantes,1987,0
58,25-58,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Vinho_composto,Vinho composto,1987,1803640
59,25-59,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Vinho_licoroso,Vinho licoroso,1987,1370676
60,25-60,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Vinho_leve,Vinho leve,1987,0
61,25-61,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Vinho_gaseificado,Vinho gaseificado,1987,0
1,1-1,VINHO DE MESA,SINTETICO,VINHO DE MESA,VINHO DE MESA,1988,150678647
2,1-2,VINHO DE MESA,ANALITICO,vm_Tinto,Tinto,1988,114100716
3,1-3,VINHO DE MESA,ANALITICO,vm_Rosado,Rosado,1988,17329181
4,1-4,VINHO DE MESA,ANALITICO,vm_Branco,Branco,1988,19248750
5,5-5,VINHO  FINO DE MESA,SINTETICO,VINHO  FINO DE MESA,VINHO  FINO DE MESA,1988,40014386
6,5-6,VINHO  FINO DE MESA,ANALITICO,vm_Tinto,Tinto,1988,11713661
7,5-7,VINHO  FINO DE MESA,ANALITICO,vm_Rosado,Rosado,1988,1939881
8,5-8,VINHO  FINO DE MESA,ANALITICO,vm_Branco,Branco,1988,26360844
9,9-9,VINHO FRIZANTE,SINTETICO,VINHO FRIZANTE,VINHO FRIZANTE,1988,248840
10,10-10,VINHO ORGÂNICO,SINTETICO,VINHO ORGÂNICO,VINHO ORGÂNICO,1988,0
11,11-11,VINHO ESPECIAL,SINTETICO,VINHO ESPECIAL,VINHO ESPECIAL,1988,2328150
12,11-12,VINHO ESPECIAL,ANALITICO,ve_Tinto,Tinto,1988,525229
13,11-13,VINHO ESPECIAL,ANALITICO,ve_Rosado,Rosado,1988,887025
14,11-14,VINHO ESPECIAL,ANALITICO,ve_Branco,Branco,1988,915896
15,15-15,ESPUMANTES ,SINTETICO,ESPUMANTES ,ESPUMANTES,1988,2845663
16,15-16,ESPUMANTES ,ANALITICO,es_Espumante_Moscatel,Espumante  Moscatel,1988,0
17,15-17,ESPUMANTES ,ANALITICO,es_Espumante,Espumante,1988,0
18,15-18,ESPUMANTES ,ANALITICO,es_Espumante Orgânico,Espumante Orgânico,1988,0
19,19-19,SUCO DE UVAS,SINTETICO,SUCO DE UVAS,SUCO DE UVAS,1988,4191947
20,19-20,SUCO DE UVAS,ANALITICO,su_Suco_Natural,Suco Natural Integral,1988,0
21,19-21,SUCO DE UVAS,ANALITICO,su_Suco_Reprocessado,Suco Reprocessado/reconstituido,1988,0
22,19-22,SUCO DE UVAS,ANALITICO,su_Suco_Orgânico,Suco Orgânico,1988,0
23,19-23,SUCO DE UVAS,ANALITICO,su_Outros_sucos,Outros sucos de uvas,1988,0
24,24-24,SUCO DE UVAS CONCENTRADO,SINTETICO,SUCO DE UVAS CONCENTRADO,SUCO DE UVAS CONCENTRADO,1988,5656096
25,25-25,OUTROS PRODUTOS COMERCIALIZADOS,SINTETICO,OUTROS PRODUTOS COMERCIALIZADOS,OUTROS PRODUTOS COMERCIALIZADOS,1988,24276716
26,25-26,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Outros vinhos (sem informdetalhada,Outros vinhos (sem informação detalhada),1988,0
27,25-27,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Agrin,"Agrin (fermentado, acetico misto)",1988,0
28,25-28,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Aguardente,Aguardente de vinho 50°gl,1988,0
29,25-29,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Alcool_vinico,Alcool vinico,1988,0
30,25-30,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Bagaceira,Bagaceira (graspa),1988,285409
31,25-31,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Base_champenoise,Base champenoise champanha,1988,0
32,25-32,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Base_charmat,Base charmat champanha,1988,0
33,25-33,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Base_espumante,Base espumante moscatel,1988,0
34,25-34,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Bebida,Bebida de uva,1988,0
35,25-35,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Borra_liqwuida,Borra líquida,1988,0
36,25-36,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Borra_seca,Borra seca,1988,0
37,25-37,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Brandy,Brandy (conhaque),1988,1786613
38,25-38,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Cooler,Cooler,1988,8806545
39,25-39,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Coquetel,Coquetel com vinho,1988,0
40,25-40,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Destilado,Destilado de vinho,1988,2220670
41,25-41,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Filtrado_doce,Filtrado doce,1988,5574201
42,25-42,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Jeropiga,Jeropiga,1988,59251
43,25-43,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Mistelas,Mistelas,1988,221836
44,25-44,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Mosto_concentrado,Mosto concentrado,1988,0
45,25-45,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Mosto_uva,Mosto de uva,1988,0
46,25-46,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Mosto_sulfitado,Mosto sulfitado,1988,0
47,25-47,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Nectar,Nectar de uva,1988,0
48,25-48,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Outros_produtos,Outros produtos,1988,0
49,25-49,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Polpa,Polpa de uva,1988,0
50,25-50,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Preparado_líquido,Preparado líquido para refresco,1988,0
51,25-51,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Refrigerante,Refrigerante +50% suco,1988,0
52,25-52,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Sangria,Sangria,1988,0
53,25-53,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Vinagre_balsamico,Vinagre balsamico,1988,0
54,25-54,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Vinagre_duplo,Vinagre duplo,1988,0
55,25-55,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Vinagre_simples,Vinagre simples,1988,2696620
56,25-56,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Vinho_acetificado,Vinho acetificado,1988,0
57,25-57,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Vinho_base,Vinho base para espumantes,1988,0
58,25-58,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Vinho_composto,Vinho composto,1988,1381934
59,25-59,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Vinho_licoroso,Vinho licoroso,1988,1243637
60,25-60,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Vinho_leve,Vinho leve,1988,0
61,25-61,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Vinho_gaseificado,Vinho gaseificado,1988,0
1,1-1,VINHO DE MESA,SINTETICO,VINHO DE MESA,VINHO DE MESA,1989,172921267
2,1-2,VINHO DE MESA,ANALITICO,vm_Tinto,Tinto,1989,136642954
3,1-3,VINHO DE MESA,ANALITICO,vm_Rosado,Rosado,1989,14564451
4,1-4,VINHO DE MESA,ANALITICO,vm_Branco,Branco,1989,21713862
5,5-5,VINHO  FINO DE MESA,SINTETICO,VINHO  FINO DE MESA,VINHO  FINO DE MESA,1989,50390262
6,5-6,VINHO  FINO DE MESA,ANALITICO,vm_Tinto,Tinto,1989,14737896
7,5-7,VINHO  FINO DE MESA,ANALITICO,vm_Rosado,Rosado,1989,2596587
8,5-8,VINHO  FINO DE MESA,ANALITICO,vm_Branco,Branco,1989,33055779
9,9-9,VINHO FRIZANTE,SINTETICO,VINHO FRIZANTE,VINHO FRIZANTE,1989,275708
10,10-10,VINHO ORGÂNICO,SINTETICO,VINHO ORGÂNICO,VINHO ORGÂNICO,1989,0
11,11-11,VINHO ESPECIAL,SINTETICO,VINHO ESPECIAL,VINHO ESPECIAL,1989,1788772
12,11-12,VINHO ESPECIAL,ANALITICO,ve_Tinto,Tinto,1989,288905
13,11-13,VINHO ESPECIAL,ANALITICO,ve_Rosado,Rosado,1989,876167
14,11-14,VINHO ESPECIAL,ANALITICO,ve_Branco,Branco,1989,623700
15,15-15,ESPUMANTES ,SINTETICO,ESPUMANTES ,ESPUMANTES,1989,3766581
16,15-16,ESPUMANTES ,ANALITICO,es_Espumante_Moscatel,Espumante  Moscatel,1989,0
17,15-17,ESPUMANTES ,ANALITICO,es_Espumante,Espumante,1989,0
18,15-18,ESPUMANTES ,ANALITICO,es_Espumante Orgânico,Espumante Orgânico,1989,0
19,19-19,SUCO DE UVAS,SINTETICO,SUCO DE UVAS,SUCO DE UVAS,1989,4642831
20,19-20,SUCO DE UVAS,ANALITICO,su_Suco_Natural,Suco Natural Integral,1989,0
21,19-21,SUCO DE UVAS,ANALITICO,su_Suco_Reprocessado,Suco Reprocessado/reconstituido,1989,0
22,19-22,SUCO DE UVAS,ANALITICO,su_Suco_Orgânico,Suco Orgânico,1989,0
23,19-23,SUCO DE UVAS,ANALITICO,su_Outros_sucos,Outros sucos de uvas,1989,0
24,24-24,SUCO DE UVAS CONCENTRADO,SINTETICO,SUCO DE UVAS CONCENTRADO,SUCO DE UVAS CONCENTRADO,1989,6716197
25,25-25,OUTROS PRODUTOS COMERCIALIZADOS,SINTETICO,OUTROS PRODUTOS COMERCIALIZADOS,OUTROS PRODUTOS COMERCIALIZADOS,1989,19148275
26,25-26,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Outros vinhos (sem informdetalhada,Outros vinhos (sem informação detalhada),1989,0
27,25-27,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Agrin,"Agrin (fermentado, acetico misto)",1989,0
28,25-28,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Aguardente,Aguardente de vinho 50°gl,1989,0
29,25-29,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Alcool_vinico,Alcool vinico,1989,0
30,25-30,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Bagaceira,Bagaceira (graspa),1989,202478
31,25-31,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Base_champenoise,Base champenoise champanha,1989,0
32,25-32,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Base_charmat,Base charmat champanha,1989,0
33,25-33,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Base_espumante,Base espumante moscatel,1989,0
34,25-34,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Bebida,Bebida de uva,1989,0
35,25-35,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Borra_liqwuida,Borra líquida,1989,0
36,25-36,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Borra_seca,Borra seca,1989,0
37,25-37,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Brandy,Brandy (conhaque),1989,2232781
38,25-38,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Cooler,Cooler,1989,4474031
39,25-39,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Coquetel,Coquetel com vinho,1989,0
40,25-40,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Destilado,Destilado de vinho,1989,1382427
41,25-41,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Filtrado_doce,Filtrado doce,1989,6698678
42,25-42,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Jeropiga,Jeropiga,1989,49075
43,25-43,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Mistelas,Mistelas,1989,8265
44,25-44,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Mosto_concentrado,Mosto concentrado,1989,0
45,25-45,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Mosto_uva,Mosto de uva,1989,0
46,25-46,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Mosto_sulfitado,Mosto sulfitado,1989,0
47,25-47,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Nectar,Nectar de uva,1989,0
48,25-48,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Outros_produtos,Outros produtos,1989,0
49,25-49,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Polpa,Polpa de uva,1989,0
50,25-50,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Preparado_líquido,Preparado líquido para refresco,1989,0
51,25-51,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Refrigerante,Refrigerante +50% suco,1989,0
52,25-52,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Sangria,Sangria,1989,0
53,25-53,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Vinagre_balsamico,Vinagre balsamico,1989,0
54,25-54,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Vinagre_duplo,Vinagre duplo,1989,0
55,25-55,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Vinagre_simples,Vinagre simples,1989,1067310
56,25-56,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Vinho_acetificado,Vinho acetificado,1989,0
57,25-57,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Vinho_base,Vinho base para espumantes,1989,0
58,25-58,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Vinho_composto,Vinho composto,1989,1754501
59,25-59,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Vinho_licoroso,Vinho licoroso,1989,1278729
60,25-60,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Vinho_leve,Vinho leve,1989,0
61,25-61,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Vinho_gaseificado,Vinho gaseificado,1989,0
1,1-1,VINHO DE MESA,SINTETICO,VINHO DE MESA,VINHO DE MESA,1990,164725646
2,1-2,VINHO DE MESA,ANALITICO,vm_Tinto,Tinto,1990,120889721
3,1-3,VINHO DE MESA,ANALITICO,vm_Rosado,Rosado,1990,16482188
4,1-4,VINHO DE MESA,ANALITICO,vm_Branco,Branco,1990,27353737
5,5-5,VINHO  FINO DE MESA,SINTETICO,VINHO  FINO DE MESA,VINHO  FINO DE MESA,1990,39885259
6,5-6,VINHO  FINO DE MESA,ANALITICO,vm_Tinto,Tinto,1990,11141857
7,5-7,VINHO  FINO DE MESA,ANALITICO,vm_Rosado,Rosado,1990,1583368
8,5-8,VINHO  FINO DE MESA,ANALITICO,vm_Branco,Branco,1990,27160034
9,9-9,VINHO FRIZANTE,SINTETICO,VINHO FRIZANTE,VINHO FRIZANTE,1990,310524
10,10-10,VINHO ORGÂNICO,SINTETICO,VINHO ORGÂNICO,VINHO ORGÂNICO,1990,0
11,11-11,VINHO ESPECIAL,SINTETICO,VINHO ESPECIAL,VINHO ESPECIAL,1990,1371223
12,11-12,VINHO ESPECIAL,ANALITICO,ve_Tinto,Tinto,1990,266887
13,11-13,VINHO ESPECIAL,ANALITICO,ve_Rosado,Rosado,1990,595973
